Angles	physical
Incidence	0	0	0	0	0	0	0	0	30	30	30	30	30	30	30	30	30	60	60	60	60	60	60	60	60
Emergence	20	40	60	70	20	40	60	70	0	20	40	60	70	20	40	60	70	0	20	40	70	20	40	60	70
Azimuth  	0	0	0	0	180	180	180	180	0	0	0	0	0	180	180	180	180	0	0	0	0	180	180	180	180
wavelength_nm	Refl_NH4-Jarosite_i0e20a0	Err_NH4-Jarosite_i0e20a0	Refl_NH4-Jarosite_i0e40a0	Err_NH4-Jarosite_i0e40a0	Refl_NH4-Jarosite_i0e60a0	Err_NH4-Jarosite_i0e60a0	Refl_NH4-Jarosite_i0e70a0	Err_NH4-Jarosite_i0e70a0	Refl_NH4-Jarosite_i0e20a180	Err_NH4-Jarosite_i0e20a180	Refl_NH4-Jarosite_i0e40a180	Err_NH4-Jarosite_i0e40a180	Refl_NH4-Jarosite_i0e60a180	Err_NH4-Jarosite_i0e60a180	Refl_NH4-Jarosite_i0e70a180	Err_NH4-Jarosite_i0e70a180	Refl_NH4-Jarosite_i30e0a0	Err_NH4-Jarosite_i30e0a0	Refl_NH4-Jarosite_i30e20a0	Err_NH4-Jarosite_i30e20a0	Refl_NH4-Jarosite_i30e40a0	Err_NH4-Jarosite_i30e40a0	Refl_NH4-Jarosite_i30e60a0	Err_NH4-Jarosite_i30e60a0	Refl_NH4-Jarosite_i30e70a0	Err_NH4-Jarosite_i30e70a0	Refl_NH4-Jarosite_i30e20a180	Err_NH4-Jarosite_i30e20a180	Refl_NH4-Jarosite_i30e40a180	Err_NH4-Jarosite_i30e40a180	Refl_NH4-Jarosite_i30e60a180	Err_NH4-Jarosite_i30e60a180	Refl_NH4-Jarosite_i30e70a180	Err_NH4-Jarosite_i30e70a180	Refl_NH4-Jarosite_i60e0a0	Err_NH4-Jarosite_i60e0a0	Refl_NH4-Jarosite_i60e20a0	Err_NH4-Jarosite_i60e20a0	Refl_NH4-Jarosite_i60e40a0	Err_NH4-Jarosite_i60e40a0	Refl_NH4-Jarosite_i60e70a0	Err_NH4-Jarosite_i60e70a0	Refl_NH4-Jarosite_i60e20a180	Err_NH4-Jarosite_i60e20a180	Refl_NH4-Jarosite_i60e40a180	Err_NH4-Jarosite_i60e40a180	Refl_NH4-Jarosite_i60e60a180	Err_NH4-Jarosite_i60e60a180	Refl_NH4-Jarosite_i60e70a180	Err_NH4-Jarosite_i60e70a180
2660.000000	0.060146	0.001716	0.061659	0.003021	0.068861	0.002075	0.073615	0.002081	0.064051	0.001888	0.062601	0.002020	0.070315	0.002975	0.076837	0.003106	0.062964	0.001964	0.059759	0.001750	0.063195	0.001811	0.066581	0.003538	0.052517	0.003029	0.071001	0.002325	0.096736	0.002034	0.132693	0.003297	0.151878	0.002582	0.067060	0.001703	0.058537	0.001680	0.077645	0.001870	0.103951	0.003250	0.098027	0.002340	0.171371	0.002008	0.362327	0.003604	0.596035	0.003847	
2670.000000	0.056561	0.004088	0.050296	0.003965	0.055887	0.003275	0.065478	0.003481	0.055292	0.004101	0.045632	0.004599	0.055381	0.004534	0.057069	0.003377	0.046471	0.003843	0.052131	0.004459	0.050362	0.003115	0.044522	0.003667	0.049985	0.002747	0.055865	0.004497	0.087746	0.004665	0.127880	0.005046	0.127559	0.004509	0.055900	0.003461	0.041147	0.002965	0.053873	0.005604	0.083991	0.004073	0.083286	0.003676	0.136761	0.004128	0.320300	0.004993	0.519807	0.006928	
2680.000000	0.041335	0.002119	0.046147	0.002842	0.048132	0.002592	0.050495	0.002177	0.045084	0.002440	0.040556	0.002131	0.046940	0.002542	0.054115	0.002189	0.040138	0.002025	0.038991	0.001935	0.041615	0.002088	0.037327	0.001700	0.037939	0.002023	0.050293	0.003388	0.065317	0.002612	0.093701	0.002215	0.104617	0.002477	0.043198	0.001913	0.037486	0.001618	0.051051	0.002382	0.060445	0.002033	0.059657	0.003059	0.120909	0.002374	0.276966	0.003819	0.456772	0.004325	
2690.000000	0.040495	0.001468	0.039807	0.001581	0.041915	0.002740	0.051458	0.001637	0.043422	0.001673	0.042949	0.001658	0.044163	0.001563	0.052973	0.002377	0.038275	0.002085	0.036693	0.002191	0.041564	0.001607	0.040947	0.001453	0.039209	0.001528	0.051909	0.001591	0.069146	0.001644	0.097192	0.002368	0.108590	0.002125	0.042875	0.001310	0.037353	0.001255	0.049443	0.001551	0.061758	0.001533	0.066444	0.001601	0.126462	0.002279	0.287054	0.002070	0.476149	0.002831	
2700.000000	0.036565	0.001546	0.036085	0.001272	0.041961	0.001252	0.046603	0.001478	0.038956	0.001859	0.038335	0.001342	0.039542	0.001801	0.049211	0.001708	0.037054	0.001290	0.035503	0.001352	0.037235	0.001308	0.034921	0.001244	0.033500	0.001108	0.046334	0.001452	0.062193	0.001362	0.084579	0.001468	0.099878	0.001583	0.039638	0.001167	0.034047	0.001080	0.045176	0.001455	0.053860	0.001826	0.061329	0.001273	0.116467	0.001520	0.276899	0.002250	0.465132	0.002772	
2710.000000	0.033436	0.001481	0.033528	0.001559	0.033781	0.002535	0.041580	0.001782	0.032481	0.002042	0.034160	0.001428	0.032429	0.001878	0.042849	0.001907	0.035225	0.001935	0.030848	0.001583	0.033012	0.001543	0.029531	0.001424	0.029564	0.001659	0.042568	0.001722	0.058216	0.001565	0.080696	0.001732	0.093470	0.001660	0.036939	0.001318	0.030479	0.001291	0.040843	0.001465	0.049186	0.002251	0.057043	0.001388	0.111319	0.001979	0.270147	0.002453	0.461405	0.003016	
2720.000000	0.024489	0.001697	0.026775	0.002333	0.030204	0.001732	0.033646	0.002281	0.027620	0.001903	0.025071	0.001595	0.028163	0.001657	0.031196	0.002230	0.026650	0.001723	0.024302	0.001652	0.026510	0.001612	0.022098	0.001512	0.018637	0.001587	0.030247	0.002661	0.049555	0.001947	0.059391	0.002718	0.076888	0.002061	0.027848	0.001469	0.023137	0.001592	0.034557	0.002916	0.042192	0.001845	0.045330	0.001530	0.089757	0.002693	0.239530	0.002068	0.409162	0.003962	
2730.000000	0.021611	0.001334	0.020038	0.001238	0.026333	0.001347	0.031750	0.001382	0.023511	0.001290	0.021342	0.001318	0.024948	0.001263	0.025594	0.001616	0.021613	0.001465	0.020470	0.001251	0.023560	0.001541	0.020332	0.001285	0.018180	0.001228	0.029182	0.001298	0.042511	0.001338	0.058206	0.001686	0.069557	0.001540	0.024977	0.001183	0.019344	0.001086	0.025761	0.001425	0.034040	0.001817	0.040190	0.001282	0.085182	0.001362	0.221355	0.001972	0.391729	0.002888	
2740.000000	0.020057	0.001747	0.015480	0.001584	0.020881	0.001888	0.022974	0.001552	0.019493	0.001529	0.016416	0.001540	0.022320	0.001620	0.022354	0.001808	0.017120	0.001584	0.015414	0.001741	0.018142	0.002203	0.013784	0.001510	0.019436	0.002561	0.024229	0.001572	0.035268	0.001620	0.048949	0.001767	0.061501	0.001896	0.018678	0.001310	0.014983	0.001423	0.018581	0.001704	0.024994	0.001693	0.036050	0.002068	0.076185	0.001638	0.204141	0.002140	0.370104	0.003322	
2750.000000	0.015500	0.001541	0.013376	0.001399	0.015488	0.001436	0.021255	0.001613	0.017196	0.001468	0.013678	0.001359	0.015990	0.001505	0.017106	0.001612	0.016241	0.001873	0.011970	0.001370	0.014997	0.001382	0.011691	0.001185	0.013707	0.001449	0.020790	0.001808	0.030718	0.001649	0.044310	0.001540	0.049726	0.001808	0.015454	0.001252	0.012325	0.001214	0.017224	0.001460	0.020876	0.001789	0.029690	0.001302	0.067039	0.001640	0.192325	0.002079	0.356213	0.002753	
2760.000000	0.011330	0.001721	0.009721	0.001900	0.019064	0.003153	0.017133	0.002397	0.013618	0.002242	0.010129	0.001868	0.008818	0.002087	0.015357	0.002154	0.011795	0.001862	0.010059	0.001813	0.009689	0.001835	0.012293	0.002671	0.008048	0.001793	0.013270	0.001854	0.030297	0.002646	0.034826	0.002077	0.045569	0.002497	0.011715	0.001621	0.008592	0.001532	0.011590	0.001725	0.020501	0.003977	0.022885	0.001750	0.060230	0.001716	0.178941	0.002503	0.338649	0.002935	
2770.000000	0.008511	0.001608	0.007025	0.001553	0.008627	0.001523	0.010931	0.001481	0.009726	0.001808	0.008195	0.001561	0.010514	0.003276	0.010231	0.002151	0.008611	0.001527	0.007091	0.001555	0.006897	0.001657	0.004399	0.001446	0.007013	0.001811	0.014519	0.001575	0.021073	0.001929	0.030002	0.001901	0.033680	0.002124	0.009048	0.001341	0.005078	0.001472	0.005297	0.001745	0.009759	0.001690	0.016266	0.001765	0.051320	0.001728	0.152871	0.002015	0.298673	0.002988	
2780.000000	0.007555	0.001443	0.007247	0.001542	0.008385	0.001342	0.009197	0.001818	0.007494	0.001666	0.005068	0.001439	0.009426	0.002104	0.009732	0.001602	0.006860	0.001345	0.004829	0.001415	0.005199	0.001510	0.005362	0.001533	0.003169	0.001220	0.012912	0.001633	0.018125	0.001366	0.023454	0.001662	0.031199	0.002035	0.006123	0.001277	0.004219	0.001226	0.006243	0.001383	0.009322	0.001481	0.017111	0.001313	0.044976	0.001335	0.145362	0.002066	0.288563	0.002700	
2790.000000	0.006793	0.001282	0.004280	0.001172	0.005282	0.001165	0.008806	0.001399	0.008377	0.001279	0.005013	0.001154	0.004204	0.001456	0.005680	0.001335	0.007003	0.001149	0.004028	0.001203	0.004811	0.001175	0.003247	0.001246	0.003840	0.001481	0.009405	0.001439	0.015585	0.001182	0.020422	0.001583	0.026134	0.001949	0.005222	0.001015	0.003309	0.000930	0.004871	0.001431	0.004905	0.001181	0.013647	0.001082	0.038151	0.001072	0.130193	0.001549	0.260472	0.001853	
2800.000000	0.005466	0.001445	0.004498	0.001453	0.006685	0.001347	0.007571	0.001179	0.006020	0.001467	0.004853	0.001365	0.006937	0.001722	0.006260	0.001382	0.005360	0.001186	0.004614	0.001191	0.007260	0.001905	0.003232	0.001150	0.003743	0.001345	0.011428	0.001369	0.014163	0.001176	0.020335	0.001414	0.021106	0.001991	0.005367	0.001046	0.002675	0.001051	0.004286	0.001312	0.006340	0.001689	0.012444	0.001103	0.038573	0.001161	0.133242	0.001810	0.266178	0.002212	
2810.000000	0.005264	0.001111	0.002849	0.001252	0.004177	0.001338	0.007720	0.001360	0.005873	0.001264	0.005001	0.001616	0.005096	0.001446	0.005236	0.001605	0.004245	0.001199	0.003191	0.001084	0.003420	0.001276	0.001014	0.001268	0.002427	0.001183	0.007673	0.001224	0.011538	0.001393	0.016557	0.001348	0.020501	0.001564	0.004296	0.000926	0.003496	0.000911	0.003882	0.001285	0.004973	0.001466	0.010648	0.001081	0.032022	0.001263	0.116683	0.001728	0.238388	0.002752	
2820.000000	0.004351	0.001013	0.002885	0.001064	0.004600	0.001411	0.003100	0.001221	0.005927	0.001394	0.002809	0.001177	0.003913	0.001156	0.005620	0.001611	0.004365	0.001059	0.002288	0.001028	0.002657	0.001086	0.003389	0.001204	0.002834	0.001159	0.007429	0.001445	0.011674	0.001163	0.013761	0.001108	0.018653	0.001382	0.003735	0.000918	0.002837	0.000877	0.003440	0.001112	0.006249	0.001774	0.009902	0.001056	0.030062	0.001134	0.111724	0.001362	0.229147	0.002152	
2830.000000	0.004003	0.001125	0.002679	0.001112	0.003891	0.000991	0.005088	0.001296	0.005035	0.001304	0.002058	0.001085	-0.000223	0.001428	0.005347	0.001709	0.003810	0.001156	0.003103	0.001096	0.002995	0.001234	0.001863	0.000923	0.000487	0.001056	0.007286	0.001318	0.010280	0.001110	0.013553	0.001081	0.018874	0.001649	0.003439	0.000945	0.003138	0.000963	0.003571	0.001147	0.008121	0.001694	0.009291	0.000982	0.030112	0.001044	0.107340	0.002700	0.226906	0.001774	
2840.000000	0.006836	0.000680	0.004656	0.000533	0.006456	0.000551	0.009007	0.000877	0.006569	0.000457	0.004616	0.000394	0.003693	0.000774	0.006446	0.001009	0.006470	0.000558	0.004620	0.000404	0.004818	0.000402	0.004221	0.000539	0.002694	0.000511	0.008228	0.000552	0.011410	0.000444	0.013784	0.000611	0.019676	0.000665	0.005409	0.000568	0.003871	0.000359	0.004507	0.000581	0.006452	0.000444	0.009574	0.000412	0.026065	0.000437	0.095803	0.000637	0.199645	0.001636	
2850.000000	0.005991	0.000413	0.004649	0.000432	0.006073	0.000423	0.007407	0.000524	0.006411	0.000486	0.004012	0.000401	0.005218	0.000774	0.004199	0.000512	0.005501	0.000436	0.004133	0.000400	0.004261	0.000483	0.003903	0.000369	0.002895	0.000493	0.007661	0.000427	0.010593	0.000430	0.013089	0.000484	0.014360	0.000626	0.003706	0.000553	0.003494	0.000324	0.004500	0.000433	0.006220	0.000547	0.009014	0.000401	0.025038	0.000480	0.093045	0.000648	0.193823	0.000768	
2860.000000	0.005735	0.000431	0.004468	0.000359	0.005179	0.000432	0.007039	0.000464	0.006282	0.000387	0.004425	0.000403	0.004606	0.000443	0.004518	0.000495	0.004954	0.000500	0.004229	0.000413	0.004612	0.000427	0.004347	0.000799	0.002763	0.000446	0.007637	0.000543	0.010828	0.000460	0.012416	0.000426	0.015392	0.000508	0.004344	0.000381	0.003827	0.000320	0.004997	0.000424	0.006202	0.000409	0.008628	0.000384	0.024852	0.000390	0.092308	0.000530	0.192204	0.000685	
2870.000000	0.005635	0.000405	0.004806	0.000372	0.004747	0.000351	0.006416	0.000401	0.005989	0.000425	0.004237	0.000413	0.003484	0.000445	0.005069	0.000525	0.004782	0.000413	0.003962	0.000420	0.004666	0.000488	0.004099	0.000655	0.003025	0.000452	0.007527	0.000423	0.010341	0.000452	0.012239	0.000404	0.018076	0.001058	0.004385	0.000355	0.003483	0.000330	0.004544	0.000406	0.008392	0.000945	0.009186	0.000395	0.025080	0.000389	0.092862	0.000490	0.192886	0.000885	
2880.000000	0.005722	0.000388	0.004507	0.000456	0.005677	0.000448	0.007162	0.000504	0.005847	0.000436	0.004385	0.000404	0.004177	0.000427	0.006468	0.000836	0.005273	0.000378	0.004394	0.000391	0.004348	0.000371	0.003391	0.000401	0.002720	0.000338	0.008172	0.000417	0.010483	0.000408	0.012391	0.000423	0.016675	0.000541	0.004408	0.000346	0.003730	0.000307	0.005157	0.000421	0.005882	0.000409	0.009248	0.000351	0.025224	0.000394	0.095400	0.000474	0.198919	0.000571	
2890.000000	0.005929	0.000402	0.004612	0.000360	0.005558	0.000397	0.006615	0.000472	0.006256	0.000407	0.004418	0.000370	0.004844	0.000387	0.004772	0.000418	0.005449	0.000386	0.004579	0.000360	0.004652	0.000388	0.003717	0.000380	0.003936	0.000395	0.008113	0.000424	0.011353	0.000378	0.013412	0.000452	0.016244	0.000519	0.004035	0.000485	0.003903	0.000328	0.004774	0.000394	0.006088	0.000459	0.009691	0.000376	0.026171	0.000551	0.099493	0.000484	0.207330	0.000687	
2900.000000	0.006370	0.000420	0.005197	0.000378	0.005625	0.000392	0.008389	0.000390	0.006832	0.000419	0.004846	0.000381	0.005136	0.000529	0.005631	0.000442	0.005969	0.000456	0.005441	0.000619	0.005422	0.000427	0.003338	0.000358	0.003227	0.000416	0.008518	0.000375	0.011802	0.000422	0.013294	0.000504	0.017632	0.000564	0.005382	0.000312	0.004092	0.000311	0.005003	0.000419	0.006448	0.000377	0.010089	0.000347	0.028365	0.000401	0.105586	0.000515	0.217344	0.000600	
2910.000000	0.006963	0.000429	0.005981	0.000374	0.006474	0.000380	0.007707	0.000437	0.007682	0.000489	0.005719	0.000400	0.005521	0.000417	0.005661	0.000524	0.006743	0.000442	0.005275	0.000336	0.005761	0.000396	0.004473	0.000434	0.003581	0.000432	0.009310	0.000381	0.012560	0.000439	0.015282	0.000403	0.019138	0.000530	0.005911	0.000379	0.004763	0.000463	0.005663	0.000387	0.007482	0.000478	0.011143	0.000363	0.030635	0.000370	0.112801	0.000931	0.230850	0.000692	
2920.000000	0.007569	0.000411	0.006477	0.000391	0.007456	0.000372	0.008977	0.000470	0.008164	0.000427	0.006397	0.000373	0.005412	0.000573	0.006468	0.000487	0.007098	0.000397	0.005982	0.000385	0.006345	0.000372	0.004911	0.000370	0.003687	0.000445	0.010034	0.000432	0.015017	0.000586	0.016911	0.000529	0.020976	0.000494	0.006489	0.000345	0.005084	0.000315	0.006463	0.000378	0.007641	0.000380	0.012560	0.000367	0.033398	0.000391	0.119361	0.000593	0.245798	0.000658	
2930.000000	0.008832	0.000424	0.007072	0.000443	0.008698	0.000429	0.010582	0.000350	0.009039	0.000414	0.006478	0.000503	0.006505	0.000546	0.007952	0.000382	0.007980	0.000402	0.006403	0.000347	0.007904	0.000644	0.005072	0.000326	0.005181	0.000337	0.010670	0.000617	0.015789	0.000398	0.019083	0.000441	0.023055	0.000654	0.007006	0.000361	0.005697	0.000366	0.007534	0.000399	0.009256	0.000413	0.013942	0.000372	0.037193	0.000387	0.129685	0.000528	0.264991	0.000765	
2940.000000	0.009962	0.000426	0.008331	0.000378	0.009390	0.000418	0.012419	0.000410	0.010109	0.000534	0.007742	0.000382	0.007696	0.000550	0.008118	0.000404	0.009079	0.000408	0.007589	0.000377	0.008075	0.000360	0.006117	0.000366	0.006071	0.000370	0.013330	0.000424	0.018154	0.000430	0.021094	0.000447	0.025740	0.000549	0.008420	0.000357	0.006508	0.000300	0.009822	0.000595	0.010220	0.000487	0.015944	0.000362	0.041434	0.000400	0.140918	0.000591	0.287204	0.000680	
2950.000000	0.010687	0.000615	0.009771	0.000358	0.012128	0.000463	0.013348	0.000524	0.012347	0.000428	0.009032	0.000448	0.009115	0.000491	0.010383	0.000374	0.010663	0.000383	0.008539	0.000360	0.009434	0.000363	0.007113	0.000347	0.006747	0.000363	0.015043	0.000478	0.019914	0.000437	0.023162	0.000552	0.026778	0.000873	0.009506	0.000321	0.007723	0.000301	0.009830	0.000458	0.010892	0.000605	0.018281	0.000374	0.046472	0.000394	0.154701	0.000514	0.310242	0.001033	
2960.000000	0.013296	0.000374	0.011322	0.000433	0.013056	0.000411	0.015858	0.000445	0.014555	0.000426	0.010549	0.000448	0.009436	0.000547	0.011670	0.000521	0.012531	0.000391	0.010174	0.000349	0.010525	0.000393	0.008058	0.000392	0.008084	0.000322	0.017252	0.000396	0.023250	0.000389	0.027053	0.000371	0.033001	0.000527	0.010972	0.000328	0.008960	0.000330	0.011103	0.000420	0.013885	0.000431	0.020724	0.000325	0.052536	0.000397	0.168840	0.000516	0.335848	0.000687	
2970.000000	0.015519	0.000368	0.012223	0.000616	0.014631	0.000397	0.015927	0.000644	0.016114	0.000447	0.012029	0.000426	0.011639	0.000464	0.012258	0.000468	0.014394	0.000368	0.011828	0.000433	0.012471	0.000453	0.009857	0.000458	0.008964	0.000384	0.019563	0.000362	0.026619	0.000427	0.029705	0.000483	0.036917	0.000538	0.012450	0.000337	0.010153	0.000313	0.012714	0.000455	0.015222	0.000427	0.023323	0.000442	0.058190	0.000416	0.182140	0.000501	0.359649	0.000657	
2980.000000	0.017347	0.000410	0.014631	0.000399	0.016021	0.000386	0.019722	0.000445	0.018642	0.000458	0.013551	0.000589	0.013817	0.000446	0.014831	0.000353	0.016411	0.000356	0.013342	0.000413	0.013702	0.000390	0.010606	0.000331	0.010691	0.000462	0.022961	0.000599	0.030068	0.000418	0.033994	0.000409	0.040110	0.000520	0.013922	0.000334	0.011436	0.000320	0.014187	0.000394	0.015390	0.000662	0.026723	0.000340	0.064045	0.000363	0.195709	0.000568	0.380623	0.000693	
2990.000000	0.019417	0.000380	0.016201	0.000355	0.017772	0.000347	0.021274	0.000353	0.020763	0.000388	0.015628	0.000352	0.014604	0.000476	0.012758	0.000707	0.018208	0.000388	0.014613	0.000367	0.015665	0.000385	0.012289	0.000373	0.011629	0.000399	0.024902	0.000396	0.032720	0.000422	0.036788	0.000459	0.043271	0.000597	0.015410	0.000327	0.012783	0.000309	0.014985	0.000643	0.017444	0.000444	0.029347	0.000325	0.070046	0.000396	0.208303	0.000668	0.401076	0.000605	
3000.000000	0.021552	0.000395	0.017748	0.000434	0.019253	0.000375	0.023859	0.000393	0.023109	0.000497	0.016443	0.000392	0.016063	0.000594	0.015921	0.000609	0.019312	0.000349	0.016020	0.000341	0.017075	0.000362	0.013042	0.000345	0.012372	0.000303	0.027109	0.000390	0.035943	0.000372	0.039613	0.000408	0.046907	0.000485	0.017184	0.000346	0.014066	0.000322	0.017480	0.000423	0.019753	0.000417	0.031877	0.000383	0.074563	0.000543	0.218911	0.000540	0.420371	0.000653	
3010.000000	0.024478	0.000586	0.019884	0.000377	0.020528	0.000720	0.025430	0.000472	0.025919	0.000412	0.018803	0.000386	0.017684	0.000504	0.017589	0.000777	0.021487	0.000475	0.017972	0.000396	0.018889	0.000448	0.014441	0.000321	0.014324	0.000495	0.030551	0.000402	0.039632	0.000495	0.044080	0.000884	0.049722	0.000427	0.018890	0.000354	0.015549	0.000354	0.019313	0.000380	0.022209	0.000417	0.035137	0.000348	0.081112	0.000403	0.231105	0.000583	0.438293	0.000932	
3020.000000	0.026119	0.000418	0.021407	0.000409	0.024104	0.000394	0.027731	0.000385	0.028474	0.000390	0.020523	0.000430	0.018875	0.000514	0.019493	0.000435	0.023785	0.000507	0.019772	0.000375	0.020683	0.000384	0.016366	0.000376	0.015176	0.000329	0.032881	0.000431	0.043232	0.000442	0.045965	0.000386	0.053405	0.000382	0.020948	0.000365	0.017398	0.000346	0.021100	0.000376	0.024245	0.000447	0.038380	0.000345	0.086676	0.000387	0.241902	0.000622	0.453440	0.000859	
3030.000000	0.028819	0.000428	0.023555	0.000425	0.025736	0.000358	0.030623	0.000506	0.031453	0.000500	0.022917	0.000431	0.020006	0.000593	0.023210	0.000495	0.026405	0.000410	0.021450	0.000380	0.022562	0.000436	0.017863	0.000417	0.014806	0.000580	0.036852	0.000425	0.046893	0.000397	0.049512	0.000419	0.057181	0.000467	0.021810	0.000506	0.019117	0.000338	0.023401	0.000429	0.026719	0.000422	0.041546	0.000357	0.092742	0.000416	0.251305	0.000590	0.468153	0.000756	
3040.000000	0.031240	0.000387	0.025625	0.000439	0.027502	0.000399	0.033049	0.000392	0.033625	0.000406	0.024382	0.000401	0.022746	0.000484	0.023707	0.000439	0.028298	0.000403	0.022647	0.000661	0.024737	0.000437	0.019416	0.000322	0.018234	0.000479	0.039798	0.000522	0.050371	0.000445	0.051854	0.000392	0.060617	0.000479	0.024463	0.000339	0.020530	0.000351	0.025297	0.000451	0.029036	0.000384	0.044209	0.000403	0.097310	0.000420	0.258104	0.000595	0.479217	0.000648	
3050.000000	0.032938	0.000402	0.027232	0.000375	0.029104	0.000421	0.034775	0.000430	0.036115	0.000476	0.026076	0.000431	0.023924	0.000550	0.025088	0.000431	0.030066	0.000370	0.024709	0.000386	0.026588	0.000402	0.019322	0.000499	0.018963	0.000367	0.041960	0.000474	0.053271	0.000413	0.054970	0.000443	0.060522	0.000794	0.025954	0.000335	0.021961	0.000350	0.026753	0.000409	0.030236	0.000412	0.046737	0.000402	0.101188	0.000408	0.263932	0.000621	0.485053	0.000925	
3060.000000	0.034699	0.000382	0.028154	0.000376	0.031004	0.000390	0.035480	0.000430	0.038044	0.000452	0.026975	0.000439	0.025206	0.000455	0.026459	0.000452	0.031892	0.000414	0.026182	0.000430	0.027550	0.000381	0.021529	0.000379	0.021293	0.000444	0.044269	0.000451	0.055924	0.000444	0.056258	0.000469	0.064223	0.000463	0.026945	0.000384	0.022272	0.000514	0.027925	0.000412	0.032172	0.000573	0.048413	0.000413	0.103913	0.000430	0.267179	0.000582	0.488607	0.000764	
3070.000000	0.035979	0.000429	0.029607	0.000440	0.031907	0.000447	0.035956	0.000376	0.038839	0.000446	0.029104	0.000519	0.025430	0.000554	0.026940	0.000539	0.032674	0.000460	0.027082	0.000358	0.028603	0.000437	0.022084	0.000343	0.020969	0.000459	0.045894	0.000409	0.057475	0.000432	0.057679	0.000447	0.065884	0.000469	0.028132	0.000371	0.024044	0.000331	0.029199	0.000433	0.035063	0.000795	0.050140	0.000355	0.105898	0.000437	0.270007	0.000518	0.491046	0.000917	
3080.000000	0.036866	0.000378	0.030493	0.000381	0.032929	0.000433	0.037055	0.000443	0.040190	0.000418	0.029253	0.000427	0.026555	0.000500	0.027274	0.000413	0.033783	0.000448	0.028064	0.000380	0.029518	0.000364	0.023084	0.000349	0.021832	0.000420	0.046885	0.000422	0.058768	0.000401	0.058835	0.000471	0.067018	0.000472	0.028874	0.000320	0.024590	0.000323	0.029814	0.000396	0.034540	0.000419	0.051028	0.000371	0.107676	0.000436	0.271738	0.000637	0.492459	0.000758	
3090.000000	0.038130	0.000390	0.031064	0.000406	0.033975	0.000402	0.038828	0.000415	0.041695	0.000503	0.029871	0.000387	0.027517	0.000469	0.028016	0.000450	0.034710	0.000385	0.028719	0.000367	0.030131	0.000426	0.023321	0.000436	0.021950	0.000312	0.047936	0.000445	0.059984	0.000412	0.060179	0.000416	0.067624	0.000611	0.029755	0.000380	0.025514	0.000328	0.030519	0.000398	0.035734	0.000395	0.051996	0.000362	0.109358	0.000421	0.272412	0.000611	0.493348	0.000747	
3100.000000	0.039079	0.000390	0.031859	0.000367	0.034190	0.000392	0.038614	0.000359	0.042331	0.000430	0.030889	0.000384	0.028335	0.000425	0.029511	0.000426	0.035269	0.000377	0.029196	0.000406	0.031045	0.000398	0.024059	0.000382	0.023062	0.000409	0.049063	0.000416	0.061847	0.000436	0.061315	0.000405	0.068146	0.000539	0.030478	0.000330	0.025711	0.000319	0.031267	0.000430	0.035207	0.000487	0.053247	0.000373	0.110587	0.000447	0.274790	0.000640	0.493939	0.000725	
3110.000000	0.040075	0.000416	0.032405	0.000463	0.034872	0.000356	0.039108	0.000475	0.042849	0.000428	0.031131	0.000426	0.028200	0.000501	0.029101	0.000431	0.036263	0.000377	0.029772	0.000372	0.031182	0.000403	0.024276	0.000377	0.023247	0.000391	0.049738	0.000423	0.062563	0.000415	0.061756	0.000386	0.068667	0.000468	0.031100	0.000365	0.026405	0.000372	0.032481	0.000401	0.036511	0.000490	0.054006	0.000380	0.112199	0.000399	0.274699	0.000685	0.493104	0.000722	
3120.000000	0.040945	0.000423	0.032524	0.000403	0.035033	0.000374	0.039518	0.000383	0.044253	0.000492	0.032170	0.000394	0.028100	0.000465	0.029486	0.000435	0.036661	0.000409	0.030210	0.000354	0.032169	0.000377	0.024328	0.000362	0.023847	0.000300	0.050294	0.000410	0.063478	0.000424	0.062482	0.000422	0.070162	0.000432	0.031319	0.000341	0.026876	0.000330	0.032883	0.000407	0.036534	0.000421	0.054710	0.000350	0.112856	0.000407	0.275530	0.000541	0.492857	0.000953	
3130.000000	0.041393	0.000420	0.033244	0.000363	0.035500	0.000408	0.039488	0.000493	0.044530	0.000390	0.032074	0.000431	0.028034	0.000430	0.030260	0.000497	0.037312	0.000407	0.030948	0.000332	0.032674	0.000409	0.024688	0.000353	0.023707	0.000426	0.051527	0.000391	0.064126	0.000378	0.062847	0.000397	0.069865	0.000437	0.031654	0.000325	0.027000	0.000282	0.033180	0.000383	0.037513	0.000436	0.054894	0.000368	0.112931	0.000432	0.275028	0.000525	0.492229	0.000761	
3140.000000	0.041355	0.000430	0.033043	0.000399	0.035753	0.000377	0.039991	0.000396	0.044776	0.000427	0.032221	0.000384	0.029384	0.000432	0.029119	0.000467	0.037270	0.000393	0.030874	0.000345	0.032859	0.000465	0.025111	0.000384	0.022715	0.000402	0.051294	0.000422	0.063338	0.000397	0.062180	0.000403	0.070124	0.000406	0.031644	0.000350	0.027085	0.000314	0.033383	0.000401	0.038288	0.000514	0.054999	0.000366	0.112545	0.000458	0.274002	0.000556	0.488721	0.000841	
